[  145.007138] SCHED_LOG: pid=2370, nice=10, vruntime=23959489105, deadline=23959513298, burst_ns=74122 comm=cpuChild
[  145.007317] SCHED_LOG: pid=2370, nice=10, vruntime=23961044188, deadline=23961068381, burst_ns=167050 comm=cpuChild
[  145.007489] SCHED_LOG: pid=2370, nice=10, vruntime=23962530728, deadline=23962554921, burst_ns=159687 comm=cpuChild
[  145.007691] SCHED_LOG: pid=2369, nice=19, vruntime=23973591977, deadline=23973610727, burst_ns=167132 comm=cpuChild
[  145.007864] SCHED_LOG: pid=2370, nice=10, vruntime=23964013005, deadline=23964037198, burst_ns=159229 comm=cpuChild
[  145.008063] SCHED_LOG: pid=2370, nice=10, vruntime=23965719593, deadline=23965743786, burst_ns=183325 comm=cpuChild
[  145.008205] SCHED_LOG: pid=2370, nice=10, vruntime=23966844913, deadline=23966869106, burst_ns=120884 comm=cpuChild
[  145.008426] SCHED_LOG: pid=2370, nice=10, vruntime=23968770032, deadline=23968794225, burst_ns=206800 comm=cpuChild
[  145.008606] SCHED_LOG: pid=2370, nice=10, vruntime=23970334610, deadline=23970358803, burst_ns=168070 comm=cpuChild
[  145.008802] SCHED_LOG: pid=2370, nice=10, vruntime=23972051932, deadline=23972076125, burst_ns=184478 comm=cpuChild
[  145.008897] SCHED_LOG: pid=2370, nice=10, vruntime=23972825666, deadline=23972849859, burst_ns=83116 comm=cpuChild
[  145.008985] SCHED_LOG: pid=2370, nice=10, vruntime=23973536871, deadline=23973561064, burst_ns=76399 comm=cpuChild
[  145.009071] SCHED_LOG: pid=2370, nice=10, vruntime=23974232697, deadline=23974256890, burst_ns=74747 comm=cpuChild
[  145.009157] SCHED_LOG: pid=2369, nice=19, vruntime=23978679140, deadline=23978697890, burst_ns=74519 comm=cpuChild
[  145.009378] SCHED_LOG: pid=2370, nice=10, vruntime=23976168987, deadline=23976193180, burst_ns=208000 comm=cpuChild
[  145.009555] SCHED_LOG: pid=2370, nice=10, vruntime=23977705936, deadline=23977730129, burst_ns=165102 comm=cpuChild
[  145.009739] SCHED_LOG: pid=2370, nice=10, vruntime=23979299764, deadline=23979323957, burst_ns=171212 comm=cpuChild
[  145.009912] SCHED_LOG: pid=2369, nice=19, vruntime=23989653757, deadline=23989672507, burst_ns=160761 comm=cpuChild
[  145.010115] SCHED_LOG: pid=2370, nice=10, vruntime=23981067197, deadline=23981091390, burst_ns=189861 comm=cpuChild
[  145.010292] SCHED_LOG: pid=2370, nice=10, vruntime=23982603848, deadline=23982628041, burst_ns=165070 comm=cpuChild
[  145.010467] SCHED_LOG: pid=2370, nice=10, vruntime=23984114666, deadline=23984138859, burst_ns=162295 comm=cpuChild
[  145.010578] SCHED_LOG: pid=2370, nice=10, vruntime=23985036889, deadline=23985061082, burst_ns=99067 comm=cpuChild
[  145.010671] SCHED_LOG: pid=2370, nice=10, vruntime=23985781579, deadline=23985805772, burst_ns=79996 comm=cpuChild
[  145.010759] SCHED_LOG: pid=2370, nice=10, vruntime=23986493696, deadline=23986517889, burst_ns=76497 comm=cpuChild
[  145.010946] SCHED_LOG: pid=2370, nice=10, vruntime=23988118560, deadline=23988142753, burst_ns=174546 comm=cpuChild
[  145.011120] SCHED_LOG: pid=2370, nice=10, vruntime=23989617025, deadline=23989641218, burst_ns=160968 comm=cpuChild
[  145.011318] SCHED_LOG: pid=2370, nice=10, vruntime=23991341971, deadline=23991366164, burst_ns=185297 comm=cpuChild
[  145.011497] SCHED_LOG: pid=2369, nice=19, vruntime=24000981449, deadline=24001000199, burst_ns=165933 comm=cpuChild
[  145.011682] SCHED_LOG: pid=2370, nice=10, vruntime=23992936245, deadline=23992960438, burst_ns=171260 comm=cpuChild
[  145.011856] SCHED_LOG: pid=2370, nice=10, vruntime=23994423288, deadline=23994447481, burst_ns=159741 comm=cpuChild
[  145.012051] SCHED_LOG: pid=2370, nice=10, vruntime=23996114125, deadline=23996138318, burst_ns=181633 comm=cpuChild
[  145.012185] SCHED_LOG: pid=2370, nice=10, vruntime=23997302058, deadline=23997326251, burst_ns=127610 comm=cpuChild
[  145.012277] SCHED_LOG: pid=2370, nice=10, vruntime=23998037513, deadline=23998061706, burst_ns=79004 comm=cpuChild
[  145.012366] SCHED_LOG: pid=2370, nice=10, vruntime=23998741010, deadline=23998765203, burst_ns=75571 comm=cpuChild
[  145.012557] SCHED_LOG: pid=2370, nice=10, vruntime=24000408286, deadline=24000432479, burst_ns=179102 comm=cpuChild
[  145.012746] SCHED_LOG: pid=2370, nice=10, vruntime=24002028077, deadline=24002052270, burst_ns=174001 comm=cpuChild
[  145.012940] SCHED_LOG: pid=2369, nice=19, vruntime=24013174421, deadline=24013193171, burst_ns=178608 comm=cpuChild
[  145.013619] SCHED_LOG: pid=2370, nice=10, vruntime=24008006719, deadline=24008030912, burst_ns=642237 comm=cpuChild
[  145.014142] SCHED_LOG: pid=2370, nice=10, vruntime=24012673142, deadline=24012697335, burst_ns=501276 comm=cpuChild
[  145.014406] SCHED_LOG: pid=2370, nice=10, vruntime=24014992408, deadline=24015016601, burst_ns=249140 comm=cpuChild
[  145.014665] SCHED_LOG: pid=2369, nice=19, vruntime=24029988227, deadline=24030006977, burst_ns=246296 comm=cpuChild
[  145.014858] SCHED_LOG: pid=2370, nice=10, vruntime=24016666610, deadline=24016690803, burst_ns=179846 comm=cpuChild
[  145.015065] SCHED_LOG: pid=2370, nice=10, vruntime=24018471903, deadline=24018496096, burst_ns=193928 comm=cpuChild
[  145.015244] SCHED_LOG: pid=2370, nice=10, vruntime=24020026362, deadline=24020050555, burst_ns=166983 comm=cpuChild
[  145.015423] SCHED_LOG: pid=2370, nice=10, vruntime=24021572955, deadline=24021597148, burst_ns=166138 comm=cpuChild
[  145.015532] SCHED_LOG: pid=2370, nice=10, vruntime=24022471198, deadline=24022495391, burst_ns=96491 comm=cpuChild
[  145.015623] SCHED_LOG: pid=2370, nice=10, vruntime=24023192215, deadline=24023216408, burst_ns=77453 comm=cpuChild
[  145.015709] SCHED_LOG: pid=2370, nice=10, vruntime=24023890070, deadline=24023914263, burst_ns=74965 comm=cpuChild
[  145.015796] SCHED_LOG: pid=2370, nice=10, vruntime=24024584425, deadline=24024608618, burst_ns=74589 comm=cpuChild
[  145.015881] SCHED_LOG: pid=2370, nice=10, vruntime=24025273167, deadline=24025297360, burst_ns=73986 comm=cpuChild
[  145.016094] SCHED_LOG: pid=2370, nice=10, vruntime=24027132862, deadline=24027157055, burst_ns=199772 comm=cpuChild
[  145.016295] SCHED_LOG: pid=2370, nice=10, vruntime=24028835373, deadline=24028859566, burst_ns=182887 comm=cpuChild
[  145.016582] SCHED_LOG: pid=2370, nice=10, vruntime=24031370368, deadline=24031394561, burst_ns=272314 comm=cpuChild
[  145.016819] SCHED_LOG: pid=2369, nice=19, vruntime=24042870146, deadline=24042888896, burst_ns=188700 comm=cpuChild
[  145.017051] SCHED_LOG: pid=2370, nice=10, vruntime=24033343225, deadline=24033367418, burst_ns=211928 comm=cpuChild
[  145.017244] SCHED_LOG: pid=2370, nice=10, vruntime=24034992823, deadline=24035017016, burst_ns=177203 comm=cpuChild
[  145.017432] SCHED_LOG: pid=2370, nice=10, vruntime=24036513705, deadline=24036537898, burst_ns=163376 comm=cpuChild
[  145.017615] SCHED_LOG: pid=2370, nice=10, vruntime=24038078376, deadline=24038102569, burst_ns=168080 comm=cpuChild
[  145.017806] SCHED_LOG: pid=2370, nice=10, vruntime=24039723850, deadline=24039748043, burst_ns=176760 comm=cpuChild
[  145.017976] SCHED_LOG: pid=2370, nice=10, vruntime=24040894654, deadline=24040918847, burst_ns=125770 comm=cpuChild
[  145.018120] SCHED_LOG: pid=2370, nice=10, vruntime=24041971054, deadline=24041995247, burst_ns=115629 comm=cpuChild
[  145.018179] SCHED_LOG: pid=2370, nice=10, vruntime=24042369901, deadline=24042394094, burst_ns=42845 comm=cpuChild
[  145.018242] SCHED_LOG: pid=2369, nice=19, vruntime=24047106502, deadline=24047125252, burst_ns=62056 comm=cpuChild
[  145.018346] SCHED_LOG: pid=2365, nice=0, vruntime=24045174076, deadline=24045209790, burst_ns=87531 comm=cpu
[  145.018458] SCHED_LOG: pid=2365, nice=0, vruntime=24045237043, deadline=24045272757, burst_ns=62967 comm=cpu
[  145.018694] SCHED_LOG: pid=2369, nice=19, vruntime=24063014683, deadline=24063033433, burst_ns=233030 comm=cpuChild
[  145.018949] SCHED_LOG: pid=2369, nice=19, vruntime=24077454380, deadline=24077473130, burst_ns=211519 comm=cpuChild
[  145.019252] SCHED_LOG: pid=2369, nice=19, vruntime=24095902354, deadline=24095921104, burst_ns=270234 comm=cpuChild
[  145.019440] SCHED_LOG: pid=2369, nice=19, vruntime=24107481882, deadline=24107500632, burst_ns=169622 comm=cpuChild
[  145.019630] SCHED_LOG: pid=2369, nice=19, vruntime=24119540847, deadline=24119559597, burst_ns=176645 comm=cpuChild
[  145.019737] SCHED_LOG: pid=2369, nice=19, vruntime=24125892445, deadline=24125911195, burst_ns=93041 comm=cpuChild
[  145.019838] SCHED_LOG: pid=2369, nice=19, vruntime=24131931723, deadline=24131950473, burst_ns=88466 comm=cpuChild
[  145.020104] SCHED_LOG: pid=2369, nice=19, vruntime=24147056680, deadline=24147075430, burst_ns=221557 comm=cpuChild
[  145.020232] SCHED_LOG: pid=2369, nice=19, vruntime=24154812182, deadline=24154830932, burst_ns=113606 comm=cpuChild
[  145.020442] SCHED_LOG: pid=2369, nice=19, vruntime=24168030451, deadline=24168049201, burst_ns=193627 comm=cpuChild
[  145.020618] SCHED_LOG: pid=2369, nice=19, vruntime=24179214374, deadline=24179233124, burst_ns=163827 comm=cpuChild
[  145.020855] SCHED_LOG: pid=2369, nice=19, vruntime=24194360357, deadline=24194379107, burst_ns=221865 comm=cpuChild
[  145.021031] SCHED_LOG: pid=2369, nice=19, vruntime=24205597050, deadline=24205615800, burst_ns=164600 comm=cpuChild
[  145.021207] SCHED_LOG: pid=2369, nice=19, vruntime=24216838863, deadline=24216857613, burst_ns=164675 comm=cpuChild
[  145.021380] SCHED_LOG: pid=2369, nice=19, vruntime=24227836213, deadline=24227854963, burst_ns=161094 comm=cpuChild
[  145.021575] SCHED_LOG: pid=2369, nice=19, vruntime=24240306826, deadline=24240325576, burst_ns=182675 comm=cpuChild
[  145.021675] SCHED_LOG: pid=2369, nice=19, vruntime=24246304052, deadline=24246322802, burst_ns=87850 comm=cpuChild
[  145.021783] SCHED_LOG: pid=2369, nice=19, vruntime=24251321583, deadline=24251340333, burst_ns=73499 comm=cpuChild
[  145.021867] SCHED_LOG: pid=2369, nice=19, vruntime=24256267298, deadline=24256286048, burst_ns=72447 comm=cpuChild
[  145.021952] SCHED_LOG: pid=2369, nice=19, vruntime=24261276228, deadline=24261294978, burst_ns=73373 comm=cpuChild
[  145.022140] SCHED_LOG: pid=2369, nice=19, vruntime=24273366800, deadline=24273385550, burst_ns=177108 comm=cpuChild
[  145.022312] SCHED_LOG: pid=2369, nice=19, vruntime=24284258063, deadline=24284276813, burst_ns=159540 comm=cpuChild
[  145.022492] SCHED_LOG: pid=2369, nice=19, vruntime=24295757446, deadline=24295776196, burst_ns=168448 comm=cpuChild
[  145.022661] SCHED_LOG: pid=2369, nice=19, vruntime=24306480637, deadline=24306499387, burst_ns=157078 comm=cpuChild
[  145.022894] SCHED_LOG: pid=2369, nice=19, vruntime=24321447557, deadline=24321466307, burst_ns=219242 comm=cpuChild
[  145.023005] SCHED_LOG: pid=2369, nice=19, vruntime=24328246916, deadline=24328265666, burst_ns=99600 comm=cpuChild
[  145.023104] SCHED_LOG: pid=2369, nice=19, vruntime=24334172735, deadline=24334191485, burst_ns=86804 comm=cpuChild
[  145.023280] SCHED_LOG: pid=2369, nice=19, vruntime=24345372700, deadline=24345391450, burst_ns=164062 comm=cpuChild
[  145.023447] SCHED_LOG: pid=2369, nice=19, vruntime=24355954374, deadline=24355973124, burst_ns=155005 comm=cpuChild
[  145.023623] SCHED_LOG: pid=2369, nice=19, vruntime=24367196665, deadline=24367215415, burst_ns=164682 comm=cpuChild
[  145.023833] SCHED_LOG: pid=2369, nice=19, vruntime=24380533104, deadline=24380551854, burst_ns=195358 comm=cpuChild
[  145.024040] SCHED_LOG: pid=2369, nice=19, vruntime=24393894119, deadline=24393912869, burst_ns=195718 comm=cpuChild
[  145.024305] SCHED_LOG: pid=2369, nice=19, vruntime=24411183881, deadline=24411202631, burst_ns=253268 comm=cpuChild
[  145.024594] SCHED_LOG: pid=2369, nice=19, vruntime=24429920145, deadline=24429938895, burst_ns=274457 comm=cpuChild
[  145.024796] SCHED_LOG: pid=2369, nice=19, vruntime=24442795238, deadline=24442813988, burst_ns=188600 comm=cpuChild
[  145.024995] SCHED_LOG: pid=2369, nice=19, vruntime=24455544857, deadline=24455563607, burst_ns=186762 comm=cpuChild
[  145.025106] SCHED_LOG: pid=2369, nice=19, vruntime=24462204816, deadline=24462223566, burst_ns=97558 comm=cpuChild
[  145.025194] SCHED_LOG: pid=2369, nice=19, vruntime=24467407213, deadline=24467425963, burst_ns=76207 comm=cpuChild
[  145.025280] SCHED_LOG: pid=2369, nice=19, vruntime=24472476081, deadline=24472494831, burst_ns=74251 comm=cpuChild
[  145.025430] SCHED_LOG: pid=2369, nice=19, vruntime=24481852848, deadline=24481871598, burst_ns=137355 comm=cpuChild
[  145.025659] SCHED_LOG: pid=2369, nice=19, vruntime=24496663915, deadline=24496682665, burst_ns=216959 comm=cpuChild
[  145.025886] SCHED_LOG: pid=2369, nice=19, vruntime=24509469854, deadline=24509488604, burst_ns=187587 comm=cpuChild
[  145.026100] SCHED_LOG: pid=2369, nice=19, vruntime=24523072601, deadline=24523091351, burst_ns=199259 comm=cpuChild
[  145.026482] SCHED_LOG: pid=2369, nice=19, vruntime=24548160532, deadline=24548179282, burst_ns=367499 comm=cpuChild
[  145.026828] SCHED_LOG: pid=2369, nice=19, vruntime=24570265824, deadline=24570284574, burst_ns=323808 comm=cpuChild
[  145.027081] SCHED_LOG: pid=2369, nice=19, vruntime=24586090173, deadline=24586108923, burst_ns=231802 comm=cpuChild
[  145.027301] SCHED_LOG: pid=2369, nice=19, vruntime=24599798187, deadline=24599816937, burst_ns=200801 comm=cpuChild
[  145.027487] SCHED_LOG: pid=2369, nice=19, vruntime=24611075225, deadline=24611093975, burst_ns=165191 comm=cpuChild
[  145.027660] SCHED_LOG: pid=2369, nice=19, vruntime=24621584468, deadline=24621603218, burst_ns=153944 comm=cpuChild
[  145.027763] SCHED_LOG: pid=2369, nice=19, vruntime=24627416762, deadline=24627435512, burst_ns=85434 comm=cpuChild
[  145.027868] SCHED_LOG: pid=2369, nice=19, vruntime=24633479661, deadline=24633498411, burst_ns=88812 comm=cpuChild
[  145.028221] SCHED_LOG: pid=2369, nice=19, vruntime=24656272671, deadline=24656291421, burst_ns=333882 comm=cpuChild
[  145.028396] SCHED_LOG: pid=2369, nice=19, vruntime=24667006034, deadline=24667024784, burst_ns=157227 comm=cpuChild
[  145.028647] SCHED_LOG: pid=2369, nice=19, vruntime=24683175198, deadline=24683193948, burst_ns=236853 comm=cpuChild
[  145.028825] SCHED_LOG: pid=2369, nice=19, vruntime=24694426432, deadline=24694445182, burst_ns=164813 comm=cpuChild
[  145.028993] SCHED_LOG: pid=2369, nice=19, vruntime=24705015274, deadline=24705034024, burst_ns=155110 comm=cpuChild
[  145.029087] SCHED_LOG: pid=2369, nice=19, vruntime=24710514290, deadline=24710533040, burst_ns=80552 comm=cpuChild
[  145.029175] SCHED_LOG: pid=2369, nice=19, vruntime=24715686309, deadline=24715705059, burst_ns=75762 comm=cpuChild
[  145.029363] SCHED_LOG: pid=2369, nice=19, vruntime=24727737833, deadline=24727756583, burst_ns=176536 comm=cpuChild
[  145.029538] SCHED_LOG: pid=2369, nice=19, vruntime=24738740235, deadline=24738758985, burst_ns=161168 comm=cpuChild
[  145.029718] SCHED_LOG: pid=2369, nice=19, vruntime=24750189715, deadline=24750208465, burst_ns=167717 comm=cpuChild
[  145.029917] SCHED_LOG: pid=2369, nice=19, vruntime=24762774401, deadline=24762793151, burst_ns=184346 comm=cpuChild
[  145.030064] SCHED_LOG: pid=2369, nice=19, vruntime=24771969374, deadline=24771988124, burst_ns=134692 comm=cpuChild
[  145.030165] SCHED_LOG: pid=2369, nice=19, vruntime=24777934378, deadline=24777953128, burst_ns=87378 comm=cpuChild
[  145.030266] SCHED_LOG: pid=2369, nice=19, vruntime=24783942936, deadline=24783961686, burst_ns=88016 comm=cpuChild
[  145.030459] SCHED_LOG: pid=2369, nice=19, vruntime=24796266980, deadline=24796285730, burst_ns=180528 comm=cpuChild
[  145.030633] SCHED_LOG: pid=2369, nice=19, vruntime=24807209239, deadline=24807227989, burst_ns=160287 comm=cpuChild
[  145.030856] SCHED_LOG: pid=2369, nice=19, vruntime=24821392731, deadline=24821411481, burst_ns=207766 comm=cpuChild
[  145.031054] SCHED_LOG: pid=2369, nice=19, vruntime=24833977690, deadline=24833996440, burst_ns=184350 comm=cpuChild
[  145.031267] SCHED_LOG: pid=2369, nice=19, vruntime=24847645837, deadline=24847664587, burst_ns=200217 comm=cpuChild
[  145.031457] SCHED_LOG: pid=2369, nice=19, vruntime=24859701798, deadline=24859720548, burst_ns=176601 comm=cpuChild
[  145.031665] SCHED_LOG: pid=2369, nice=19, vruntime=24872905390, deadline=24872924140, burst_ns=193412 comm=cpuChild
[  145.031770] SCHED_LOG: pid=2369, nice=19, vruntime=24879159094, deadline=24879177844, burst_ns=91607 comm=cpuChild
[  145.031865] SCHED_LOG: pid=2369, nice=19, vruntime=24884273018, deadline=24884291768, burst_ns=74911 comm=cpuChild
[  145.031978] SCHED_LOG: pid=2369, nice=19, vruntime=24891112518, deadline=24891131268, burst_ns=100188 comm=cpuChild
[  145.032314] SCHED_LOG: pid=2369, nice=19, vruntime=24909669377, deadline=24909688127, burst_ns=271829 comm=cpuChild
[  145.032541] SCHED_LOG: pid=2369, nice=19, vruntime=24924178364, deadline=24924197114, burst_ns=212534 comm=cpuChild
[  145.032756] SCHED_LOG: pid=2369, nice=19, vruntime=24937802274, deadline=24937821024, burst_ns=199569 comm=cpuChild
[  145.033547] SCHED_LOG: pid=2369, nice=19, vruntime=24990092219, deadline=24990110969, burst_ns=765966 comm=cpuChild
[  145.033806] SCHED_LOG: pid=2369, nice=19, vruntime=25005465667, deadline=25005484417, burst_ns=225197 comm=cpuChild
[  145.033966] SCHED_LOG: pid=2369, nice=19, vruntime=25015436832, deadline=25015455582, burst_ns=146062 comm=cpuChild
[  145.034113] SCHED_LOG: pid=2369, nice=19, vruntime=25024570911, deadline=25024589661, burst_ns=133800 comm=cpuChild
[  145.034307] SCHED_LOG: pid=2369, nice=19, vruntime=25036883282, deadline=25036902032, burst_ns=180357 comm=cpuChild
[  145.034522] SCHED_LOG: pid=2369, nice=19, vruntime=25050703936, deadline=25050722686, burst_ns=202451 comm=cpuChild
[  145.034996] SCHED_LOG: pid=2369, nice=19, vruntime=25082084074, deadline=25082102824, burst_ns=459670 comm=cpuChild
[  145.035195] SCHED_LOG: pid=2369, nice=19, vruntime=25094426414, deadline=25094445164, burst_ns=180796 comm=cpuChild
[  145.035374] SCHED_LOG: pid=2369, nice=19, vruntime=25105634025, deadline=25105652775, burst_ns=164174 comm=cpuChild
[  145.035487] SCHED_LOG: pid=2369, nice=19, vruntime=25112472774, deadline=25112491524, burst_ns=100177 comm=cpuChild
[  145.035609] SCHED_LOG: pid=2369, nice=19, vruntime=25119686171, deadline=25119704921, burst_ns=105665 comm=cpuChild
[  145.035869] SCHED_LOG: pid=2369, nice=19, vruntime=25134620323, deadline=25134639073, burst_ns=218762 comm=cpuChild
[  145.036171] SCHED_LOG: pid=2369, nice=19, vruntime=25153937331, deadline=25153956081, burst_ns=282964 comm=cpuChild
[  145.036400] SCHED_LOG: pid=2369, nice=19, vruntime=25168123144, deadline=25168141894, burst_ns=207800 comm=cpuChild
[  145.036599] SCHED_LOG: pid=2369, nice=19, vruntime=25180576554, deadline=25180595304, burst_ns=182423 comm=cpuChild
[  145.036786] SCHED_LOG: pid=2369, nice=19, vruntime=25192110207, deadline=25192128957, burst_ns=168950 comm=cpuChild
[  145.037017] SCHED_LOG: pid=2369, nice=19, vruntime=25206644112, deadline=25206662862, burst_ns=212899 comm=cpuChild
[  145.037287] SCHED_LOG: pid=2369, nice=19, vruntime=25223340158, deadline=25223358908, burst_ns=244571 comm=cpuChild
[  145.037541] SCHED_LOG: pid=2369, nice=19, vruntime=25239348827, deadline=25239367577, burst_ns=234502 comm=cpuChild
[  145.037771] SCHED_LOG: pid=2369, nice=19, vruntime=25251940272, deadline=25251959022, burst_ns=184445 comm=cpuChild
[  145.037968] SCHED_LOG: pid=2369, nice=19, vruntime=25261737357, deadline=25261756107, burst_ns=143512 comm=cpuChild
[  145.038369] SCHED_LOG: pid=2369, nice=19, vruntime=25285030967, deadline=25285049717, burst_ns=341215 comm=cpuChild
[  145.038803] SCHED_LOG: pid=2369, nice=19, vruntime=25308798757, deadline=25308817507, burst_ns=348161 comm=cpuChild
[  145.038986] SCHED_LOG: pid=2369, nice=19, vruntime=25319158496, deadline=25319177246, burst_ns=151754 comm=cpuChild
[  145.039603] SCHED_LOG: pid=2369, nice=19, vruntime=25358947517, deadline=25358966267, burst_ns=582847 comm=cpuChild
[  145.039932] SCHED_LOG: pid=2369, nice=19, vruntime=25379778134, deadline=25379796884, burst_ns=305136 comm=cpuChild
[  145.040205] SCHED_LOG: pid=2369, nice=19, vruntime=25397305872, deadline=25397324622, burst_ns=256754 comm=cpuChild
[  145.040469] SCHED_LOG: pid=2369, nice=19, vruntime=25414382437, deadline=25414401187, burst_ns=250145 comm=cpuChild
[  145.040690] SCHED_LOG: pid=2369, nice=19, vruntime=25428464280, deadline=25428483030, burst_ns=206277 comm=cpuChild
[  145.041353] SCHED_LOG: pid=2369, nice=19, vruntime=25472543110, deadline=25472561860, burst_ns=645686 comm=cpuChild
[  145.041634] SCHED_LOG: pid=2369, nice=19, vruntime=25490145738, deadline=25490164488, burst_ns=257851 comm=cpuChild
[  145.041910] SCHED_LOG: pid=2369, nice=19, vruntime=25505668690, deadline=25505687440, burst_ns=227387 comm=cpuChild
[  145.042280] SCHED_LOG: pid=2369, nice=19, vruntime=25529783343, deadline=25529802093, burst_ns=353242 comm=cpuChild
[  145.042754] SCHED_LOG: pid=2369, nice=19, vruntime=25561106615, deadline=25561125365, burst_ns=458837 comm=cpuChild
[  145.043055] SCHED_LOG: pid=2369, nice=19, vruntime=25580648016, deadline=25580666766, burst_ns=286251 comm=cpuChild
[  145.043265] SCHED_LOG: pid=2369, nice=19, vruntime=25593977765, deadline=25593996515, burst_ns=195260 comm=cpuChild
[  145.043474] SCHED_LOG: pid=2369, nice=19, vruntime=25607316525, deadline=25607335275, burst_ns=195392 comm=cpuChild
[  145.043608] SCHED_LOG: pid=2369, nice=19, vruntime=25615542726, deadline=25615561476, burst_ns=120501 comm=cpuChild
[  145.043815] SCHED_LOG: pid=2369, nice=19, vruntime=25628823186, deadline=25628841936, burst_ns=194538 comm=cpuChild
[  145.043912] SCHED_LOG: pid=2369, nice=19, vruntime=25634567962, deadline=25634586712, burst_ns=84152 comm=cpuChild
[  145.044046] SCHED_LOG: pid=2369, nice=19, vruntime=25642855807, deadline=25642874557, burst_ns=121404 comm=cpuChild
[  145.044133] SCHED_LOG: pid=2369, nice=19, vruntime=25648092133, deadline=25648110883, burst_ns=76704 comm=cpuChild
[  145.044239] SCHED_LOG: pid=2369, nice=19, vruntime=25654451104, deadline=25654469854, burst_ns=93149 comm=cpuChild
[  145.044316] SCHED_LOG: pid=2369, nice=19, vruntime=25658745350, deadline=25658764100, burst_ns=62904 comm=cpuChild
[  145.044638] SCHED_LOG: pid=2369, nice=19, vruntime=25679880505, deadline=25679899255, burst_ns=309597 comm=cpuChild
[  145.045396] SCHED_LOG: pid=2369, nice=19, vruntime=25730515393, deadline=25730534143, burst_ns=741722 comm=cpuChild
[  145.045772] SCHED_LOG: pid=2369, nice=19, vruntime=25754907550, deadline=25754926300, burst_ns=357307 comm=cpuChild
[  145.046030] SCHED_LOG: pid=2369, nice=19, vruntime=25771516898, deadline=25771535648, burst_ns=243301 comm=cpuChild
[  145.046322] SCHED_LOG: pid=2369, nice=19, vruntime=25790509845, deadline=25790528595, burst_ns=278217 comm=cpuChild
[  145.046521] SCHED_LOG: pid=2369, nice=19, vruntime=25803060125, deadline=25803078875, burst_ns=183842 comm=cpuChild
[  145.046704] SCHED_LOG: pid=2369, nice=19, vruntime=25814599717, deadline=25814618467, burst_ns=169037 comm=cpuChild
[  145.046841] SCHED_LOG: pid=2369, nice=19, vruntime=25822989622, deadline=25823008372, burst_ns=122899 comm=cpuChild
[  145.046929] SCHED_LOG: pid=2369, nice=19, vruntime=25828168740, deadline=25828187490, burst_ns=75866 comm=cpuChild
[  145.047031] SCHED_LOG: pid=2369, nice=19, vruntime=25834266591, deadline=25834285341, burst_ns=89324 comm=cpuChild
[  145.047230] SCHED_LOG: pid=2369, nice=19, vruntime=25846853257, deadline=25846872007, burst_ns=184375 comm=cpuChild
[  145.047433] SCHED_LOG: pid=2369, nice=19, vruntime=25859699814, deadline=25859718564, burst_ns=188182 comm=cpuChild
[  145.047614] SCHED_LOG: pid=2369, nice=19, vruntime=25871125264, deadline=25871144014, burst_ns=167365 comm=cpuChild
[  145.047801] SCHED_LOG: pid=2369, nice=19, vruntime=25882982979, deadline=25883001729, burst_ns=173697 comm=cpuChild
[  145.047957] SCHED_LOG: pid=2369, nice=19, vruntime=25892700329, deadline=25892719079, burst_ns=142344 comm=cpuChild
[  145.048110] SCHED_LOG: pid=2369, nice=19, vruntime=25902181681, deadline=25902200431, burst_ns=138887 comm=cpuChild
[  145.048227] SCHED_LOG: pid=2369, nice=19, vruntime=25909126585, deadline=25909145335, burst_ns=101732 comm=cpuChild
[  145.048457] SCHED_LOG: pid=2369, nice=19, vruntime=25923936492, deadline=25923955242, burst_ns=216942 comm=cpuChild
[  145.048647] SCHED_LOG: pid=2369, nice=19, vruntime=25935964737, deadline=25935983487, burst_ns=176195 comm=cpuChild
[  145.049089] SCHED_LOG: pid=2369, nice=19, vruntime=25965080402, deadline=25965099152, burst_ns=426499 comm=cpuChild
[  145.049442] SCHED_LOG: pid=2369, nice=19, vruntime=25987991582, deadline=25988010332, burst_ns=335613 comm=cpuChild
[  145.049944] SCHED_LOG: pid=2369, nice=19, vruntime=26016278284, deadline=26016297034, burst_ns=414356 comm=cpuChild
[  145.050156] SCHED_LOG: pid=2369, nice=19, vruntime=26028974177, deadline=26028992927, burst_ns=185975 comm=cpuChild
[  145.050349] SCHED_LOG: pid=2369, nice=19, vruntime=26040813801, deadline=26040832551, burst_ns=173432 comm=cpuChild
[  145.050621] SCHED_LOG: pid=2369, nice=19, vruntime=26058192787, deadline=26058211537, burst_ns=254575 comm=cpuChild
[  145.050852] SCHED_LOG: pid=2369, nice=19, vruntime=26072765330, deadline=26072784080, burst_ns=213465 comm=cpuChild
[  145.051089] SCHED_LOG: pid=2369, nice=19, vruntime=26087843320, deadline=26087862070, burst_ns=220869 comm=cpuChild
[  145.051281] SCHED_LOG: pid=2369, nice=19, vruntime=26099861325, deadline=26099880075, burst_ns=176045 comm=cpuChild
[  145.051505] SCHED_LOG: pid=2369, nice=19, vruntime=26113869849, deadline=26113888599, burst_ns=205203 comm=cpuChild
[  145.051694] SCHED_LOG: pid=2369, nice=19, vruntime=26125569799, deadline=26125588549, burst_ns=171386 comm=cpuChild
[  145.052122] SCHED_LOG: pid=2369, nice=19, vruntime=26153407511, deadline=26153426261, burst_ns=407779 comm=cpuChild
